href	language_num	sex	birth_place	native_language	other_languages	age_sex	age_of_english_onset	english_learning_method	english_residence	length_of_english_residence	age	category
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2207	english585	female	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['26,', 'female', '']	0.0	naturalistic	['usa']	26.0	26.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2221	english586	female	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2225	english587	female	['pennsylvania,', 'usa']	"english
(eng)"	['spanish', '']	['27,', 'female', '']	0.0	naturalisstic	['usa']	27.0	27.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2361	english588	female	['virginia,', 'usa']	"english
(eng)"	['urdu', 'french', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362	english589	male	['gloucester,', 'uk']	"english
(eng)"	['french', 'spanish', 'italian', 'portuguese', '']	['48,', 'male', '']	0.0	naturalistic	['uk']	21.0	48.0	uk
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2374	english590	female	['florida,', 'usa']	"english
(eng)"	['none']	['19,', 'female', '']	0.0	naturalistic	['usa']	19.0	19.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2375	english591	female	['colorado,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2376	english592	female	['florida,', 'usa']	"english
(eng)"	['none']	['29,', 'female', '']	0.0	naturalistic	['usa']	29.0	29.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2377	english593	female	['massachusetts,', 'usa']	"english
(eng)"	['spanish', 'french', '']	['24,', 'female', '']	0.0	naturalistic	['usa']	24.0	24.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2378	english594	female	['virginia,', 'usa']	"english
(eng)"	['french', 'german', 'mandarin', '']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2379	english595	female	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2380	english596	female	['maryland,', 'usa']	"english
(eng)"	['spanish', 'french', '']	['22,', 'female', '']	0.0	naturalistic	['usa']	22.0	22.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2381	english597	male	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['26,', 'male', '']	0.0	naturalistic	['usa']	26.0	26.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2382	english598	male	['dakota,', 'usa']	"english
(eng)"	['spanish', 'french', '']	['29,', 'male', '']	0.0	naturalistic	['usa']	29.0	29.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2383	english599	female	['virginia,', 'usa']	"english
(eng)"	['urdu', 'punjabi', '']	['20,', 'female', '']	1.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2385	english600	female	['oregon,', 'usa']	"english
(eng)"	['none']	['32,', 'female', '']	0.0	naturalistic	['usa']	28.0	32.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2404	english601	male	['virginia,', 'usa']	"english
(eng)"	['none']	['49,', 'male', '']	0.0	naturalistic	['usa']	49.0	49.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2405	english602	female	['york,', 'usa']	"english
(eng)"	['none']	['41,', 'female', '']	0.0	naturalistic	['usa']	41.0	41.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2428	english603	male	['california,', 'usa']	"english
(eng)"	['mandarin', 'taiwanese', '']	['18,', 'male', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2438	english604	female	['queensland,', 'australia']	"english
(eng)"	['japanese', '']	['21,', 'female', '']	0.0	naturalistic	['australia']	21.0	21.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2439	english605	male	['queensland,', 'australia']	"english
(eng)"	['french', 'spanish', 'japanese', 'german', '']	['25,', 'male', '']	0.0	naturalistic	['australia']	21.0	25.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2440	english606	female	['southport,', 'australia']	"english
(eng)"	['japanese', 'maori', '']	['19,', 'female', '']	0.0	naturalistic	['australia']	19.0	19.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2441	english607	female	['wales,', 'australia']	"english
(eng)"	['spanish', '']	['25,', 'female', '']	0.0	naturalistic	['australia']	25.0	25.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2442	english608	male	['queensland,', 'australia']	"english
(eng)"	['russian', 'japanese', '']	['18,', 'male', '']	0.0	naturalistic	['australia']	18.0	18.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2443	english609	female	['wales,', 'australia']	"english
(eng)"	['korean', 'mandarin', 'russian', '']	['20,', 'female', '']	0.0	naturalistic	['australia']	20.0	20.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2444	english610	female	['queensland,', 'australia']	"english
(eng)"	['japanese', '']	['20,', 'female', '']	0.0	naturalistic	['australia']	20.0	20.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2445	english611	male	['queensland,', 'australia']	"english
(eng)"	['japanese', '']	['19,', 'male', '']	0.0	naturalistic	['ausstralia']	19.0	19.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2533	english612	male	['england,', 'uk']	"english
(eng)"	['none']	['20,', 'male', '']	0.0	naturalistic	['uk']	20.0	20.0	uk
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2570	english613	male	['melbourne,', 'australia']	"english
(eng)"	['arabic', '']	['24,', 'male', '']	0.0	naturalistic	['australia']	24.0	24.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2606	english614	female	['florida,', 'usa']	"english
(eng)"	['none']	['93,', 'female', '']	0.0	naturalistic	['usa']	93.0	93.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2613	english615	male	['dublin,', 'ireland']	"english
(eng)"	['french', 'danish', '']	['20,', 'male', '']	0.0	naturalistic	['ireland']	20.0	20.0	default
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2619	english616	male	['indiana,', 'usa']	"english
(eng)"	['german', '']	['23,', 'male', '']	0.0	naturalistic	['usa']	23.0	23.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2630	english617	female	['kingston,', 'jamaica']	"english
(eng)"	['none']	['34,', 'female', '']	0.0	naturalistic	['jamaica']	34.0	34.0	default
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2674	english618	male	['california,', 'usa']	"english
(eng)"	['swedish', 'spanish', 'french', 'hebrew', '']	['58,', 'male', '']	0.0	naturalistic	['usa']	36.0	58.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2724	english619	male	['tennessee,', 'usa']	"english
(eng)"	['none']	['21,', 'male', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2735	english620	male	['scotland,', 'uk']	"english
(eng)"	['none']	['55,', 'male', '']	0.0	naturalistic	['uk,', 'usa']	55.0	55.0	uk
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2793	english621	female	['pennsylvania,', 'usa']	"english
(eng)"	['french', '']	['19,', 'female', '']	0.0	naturalistic	['usa']	19.0	19.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2799	english622	female	['minnesota,', 'usa']	"english
(eng)"	['arabic', 'french', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2803	english623	male	['indiana,', 'usa']	"english
(eng)"	['german', '']	['19,', 'male', '']	0.0	naturalistic	['usa']	19.0	19.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2804	english624	male	['columbia,', 'usa']	"english
(eng)"	['none']	['18,', 'male', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2805	english625	male	['minnesota,', 'usa']	"english
(eng)"	['japanese', 'asl', 'japanese', 'sign', 'language', '']	['20,', 'male', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2806	english626	female	['indiana,', 'usa']	"english
(eng)"	['german', 'arabic', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2847	english627	female	['sydney,', 'australia']	"english
(eng)"	['none']	['18,', 'female', '']	0.0	naturalistic	['australia']	18.0	18.0	australia
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2855	english628	male	['pennsylvania,', 'usa']	"english
(eng)"	['none']	['55,', 'male', '']	0.0	naturalistic	['usa']	55.0	55.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2894	english629	female	['virginia,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2895	english630	female	['virginia,', 'usa']	"english
(eng)"	['french', '']	['21,', 'female', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2896	english631	female	['virginia,', 'usa']	"english
(eng)"	['none']	['18,', 'female', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2897	english632	female	['virginia,', 'usa']	"english
(eng)"	['none']	['23,', 'female', '']	0.0	naturalistic	['usa']	23.0	23.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2898	english633	female	['columbia,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2916	english634	male	['virginia,', 'usa']	"english
(eng)"	['none']	['61,', 'male', '']	0.0	naturalistic	['usa']	61.0	61.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2917	english635	female	['virginia,', 'usa']	"english
(eng)"	['none']	['19,', 'female', '']	0.0	naturalistic	['usa']	19.0	19.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2918	english636	female	['dc,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2919	english637	female	['tennessee,', 'usa']	"english
(eng)"	['none']	['18,', 'female', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2920	english638	male	['york,', 'usa']	"english
(eng)"	['none']	['27,', 'male', '']	0.0	naturalistic	['usa']	27.0	27.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2921	english639	male	['kentucky,', 'usa']	"english
(eng)"	['none']	['33,', 'male', '']	0.0	naturalistic	['usa']	33.0	33.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2922	english640	female	['colorado,', 'usa']	"english
(eng)"	['none']	['25,', 'female', '']	0.0	naturalistic	['usa']	25.0	25.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2923	english641	female	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['18,', 'female', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2924	english642	female	['virginia,', 'usa']	"english
(eng)"	['spanish', '']	['22,', 'female', '']	0.0	naturalistic	['usa']	22.0	22.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2925	english643	female	['virginia,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2926	english644	female	['york,', 'usa']	"english
(eng)"	['none']	['20,', 'female', '']	0.0	naturalistic	['usa']	20.0	20.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2932	english645	male	['california,', 'usa']	"english
(eng)"	['spanish', '']	['21,', 'male', '']	0.0	naturalistic	['usa']	21.0	21.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2939	english646	male	['pennsylvania,', 'usa']	"english
(eng)"	['none']	['26,', 'male', '']	0.0	naturalistic	['usa']	26.0	26.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2960	english647	male	['ontario,', 'canada']	"english
(eng)"	['french', '']	['70,', 'male', '']	0.0	naturalistic	['canada']	70.0	70.0	canada
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2962	english648	male	['york,', 'usa']	"english
(eng)"	['french', 'japanese', 'italian', '']	['32,', 'male', '']	0.0	naturalistic	['usa']	32.0	32.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2967	english649	female	['texas,', 'usa']	"english
(eng)"	['french', 'russian', '']	['18,', 'female', '']	0.0	naturalistic	['usa']	18.0	18.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2979	english650	male	['arizona,', 'usa']	"english
(eng)"	['none']	['75,', 'male', '']	0.0	naturalistic	['usa']	75.0	75.0	usa
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=299	russian1	male	['novgorod,', 'russia']	"russian
(rus)"	['none']	['37,', 'male', '']	36.0	academic	['usa']	1.0	37.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=302	russian2	female	['izmail,', 'ukraine']	"russian
(rus)"	['polish', 'czech', '']	['50,', 'female', '']	10.0	academic	['usa']	7.0	50.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=303	russian3	female	['zaporizhzhya,', 'ukraine']	"russian
(rus)"	['ukrainian', '']	['35,', 'female', '']	6.0	academic	['usa']	7.0	35.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=304	russian4	female	['moscow,', 'russia']	"russian
(rus)"	['albanian', '']	['68,', 'female', '']	38.0	academic	['usa']	9.0	68.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=305	russian5	female	['khabarovsk,', 'russia']	"russian
(rus)"	['hebrew', '']	['25,', 'female', '']	15.0	academic	['usa']	0.3	25.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=306	russian6	female	['moscow,', 'russia']	"russian
(rus)"	['none']	['26,', 'female', '']	11.0	academic	['usa']	3.0	26.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=307	russian7	female	['kiev,', 'ukraine']	"russian
(rus)"	['ukrainian', '']	['54,', 'female', '']	13.0	academic	['usa']	23.0	54.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=308	russian8	male	['moscow,', 'russia']	"russian
(rus)"	['none']	['66,', 'male', '']	12.0	academic	['usa']	27.0	66.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=309	russian9	male	['moscow,', 'russia']	"russian
(rus)"	['hebrew', 'italian', '']	['23,', 'male', '']	7.0	academic	['']	0.0	23.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=300	russian10	female	['moscow,', 'russia']	"russian
(rus)"	['french', 'polish', 'german', 'japanese', 'welsh', '']	['20,', 'female', '']	5.0	academic	['uk']	0.5	20.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=301	russian11	male	['magadan,', 'russia']	"russian
(rus)"	['french', 'german', '']	['54,', 'male', '']	13.0	academic	['usa']	15.0	54.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=460	russian12	male	['petersburg,', 'russia']	"russian
(rus)"	['none']	['62,', 'male', '']	53.0	naturalistic	['usa']	9.0	62.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=472	russian13	male	['moscow,', 'russia']	"russian
(rus)"	['french', 'spanish', '']	['26,', 'male', '']	10.0	academic	['']	0.0	26.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=609	russian14	male	['pskov,', 'russia']	"russian
(rus)"	['none']	['33,', 'male', '']	18.0	academic	['usa']	6.0	33.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=647	russian15	female	['ayaguz,', 'kazakhstan']	"russian
(rus)"	['belarusan', '']	['34,', 'female', '']	12.0	academic	['canada,', 'usa']	6.0	34.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=648	russian16	male	['minsk,', 'belarus']	"russian
(rus)"	['belarusan', 'polish', 'french', 'german', '']	['35,', 'male', '']	11.0	academic	['uk,', 'usa']	6.0	35.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=671	russian17	male	['pskov,', 'russia']	"russian
(rus)"	['spanish', 'portuguese', '']	['37,', 'male', '']	18.0	academic	['usa']	2.0	37.0	russian
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=831	russian18	male	['komsomolsk-on-amur,', 'russia']	"russian
(rus)"	['german', '']	['23,', 'male', '']	13.0	academic	['usa']	1.0	23.0	russian
